gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000078114,NEBL,20.3582455917024,-7.55638729869965,2.56628680518991,-2.94448277699049,0.00323494950762749,0.371976628252061,NS
ENSG00000171522,PTGER4,235.940329811424,0.518242219021099,0.17630445727392,2.93947315362492,0.00328770751148821,0.373133453803837,NS
ENSG00000147050,KDM6A,69.945696268658,-0.633941390381208,0.216521148970781,-2.92784974306024,0.00341314947558124,0.382404016244929,NS
ENSG00000188157,AGRN,26.5631502182723,-0.976834962190653,0.33513599037583,-2.91474204574449,0.00355982643993572,0.393788902007573,NS
ENSG00000198034,RPS4X,898.007860177527,-0.455900608126982,0.1569741732775,-2.90430329147864,0.00368071413726661,0.402072010569661,NS
ENSG00000002549,LAP3,183.647970107924,-0.668386759404944,0.230566423341636,-2.89889026215487,0.00374485938076364,0.404028717635721,NS
ENSG00000257341,ENSG00000257341,6.83298416952576,1.88148416110606,0.651908757350853,2.8861157944124,0.00390028629263891,0.415665876967944,NS
ENSG00000149131,SERPING1,30.1540337469255,-1.31014977477643,0.455514424622784,-2.87619821449426,0.00402496872171914,0.423785562157874,NS
ENSG00000159339,PADI4,155.858380425512,0.881950685495583,0.308671990187559,2.85724235930731,0.00427339403570183,0.436287572286933,NS
ENSG00000204136,GGTA1,23.1865242094232,-1.27368739017691,0.446145346684481,-2.85487095100798,0.00430543194260358,0.436287572286933,NS
ENSG00000228323,ENSG00000228323,14.643157851038,1.79941794655191,0.629028188470365,2.86063165297509,0.00422797966912527,0.436287572286933,NS
ENSG00000255112,CHMP1B,312.003961985601,0.571045396302596,0.200220620610359,2.85208084243173,0.00434340528538313,0.436287572286933,NS
ENSG00000183943,PRKX,110.713120900539,-0.553815538156379,0.195082718960622,-2.83887543246805,0.00452728267338835,0.449590037303872,NS
ENSG00000134107,BHLHE40,680.957422427032,0.879247144013377,0.311676393957336,2.82102578526923,0.0047870354928102,0.46889779179882,NS
ENSG00000258413,FBXO34-AS1,7.88989648896116,1.88659015760019,0.669425335072875,2.8182234205325,0.00482901948299506,0.46889779179882,NS
ENSG00000135334,AKIRIN2,371.154089449471,0.530036517421855,0.188991225741771,2.80455621863669,0.00503858999174899,0.481437139394608,NS
ENSG00000169991,IFFO2,118.174808113303,1.07908483509927,0.385021953135219,2.80265794278047,0.00506833926356608,0.481437139394608,NS
ENSG00000183486,MX2,213.398341214467,-0.625109691548777,0.223341723280452,-2.79889347304722,0.00512780514310321,0.481848270382569,NS
ENSG00000139679,LPAR6,44.5929986348365,-0.845491046703723,0.30448753022934,-2.77676739690095,0.00549024538809195,0.48463893380339,NS
ENSG00000163659,TIPARP,140.366304972169,0.923965430497196,0.331319511543147,2.78874439417634,0.00529128077952517,0.48463893380339,NS
ENSG00000173821,RNF213,507.648155380896,-0.442675132810046,0.159252670014136,-2.7797030515768,0.0054408626295994,0.48463893380339,NS
ENSG00000177272,KCNA3,16.0698795139345,1.21797083324073,0.437540827951578,2.78367355783201,0.00537470984091182,0.48463893380339,NS
ENSG00000188313,PLSCR1,108.847621264657,-0.616662652358694,0.22171166901223,-2.78137210867633,0.00541296535648148,0.48463893380339,NS
ENSG00000202077,ENSG00000202077,13.0977344330882,1.72837985009535,0.621161553239895,2.78249650365571,0.00539424465141199,0.48463893380339,NS
ENSG00000232810,TNF,26.5891317138399,1.13988177599692,0.411515216128862,2.76996264371418,0.00560627221546361,0.489932128909365,NS
ENSG00000104783,KCNN4,23.1458613558806,1.24357472271732,0.451215740876837,2.75605350181426,0.00585034266547729,0.496206059374284,NS
ENSG00000109062,NHERF1,155.122666065561,-0.57346799944084,0.207832288676832,-2.75928251135488,0.00579284319004486,0.496206059374284,NS
ENSG00000187116,LILRA5,229.974623172751,-0.550153725047589,0.199837884931437,-2.7530001392696,0.00590518711236132,0.496206059374284,NS
ENSG00000187726,DNAJB13,10.692515920901,1.45843362439308,0.528394999867229,2.76012003285334,0.00577801277387785,0.496206059374284,NS
ENSG00000121797,CCRL2,27.3539251567857,1.06921341000537,0.39098917681279,2.73463684780544,0.00624491308569205,0.510040144447316,NS
ENSG00000123146,ADGRE5,765.909279296675,0.505324992962207,0.1845238992327,2.73853411435312,0.00617137573811443,0.510040144447316,NS
ENSG00000205021,ENSG00000205021,27.7998513667831,1.33846925114239,0.489325259978461,2.73533651461465,0.00623165328516793,0.510040144447316,NS
ENSG00000127838,PNKD,134.901414905928,-0.6490396676634,0.238362217823807,-2.72291336097215,0.00647090253354226,0.518800158170879,NS
ENSG00000185885,IFITM1,14.4639995364291,-1.57620942945636,0.578484453733999,-2.72472219310692,0.00643556115168878,0.518800158170879,NS
ENSG00000170581,STAT2,290.572544304702,-0.507314883915029,0.187690158770484,-2.70293811480759,0.0068729541359544,0.546024965400959,NS
ENSG00000206560,ANKRD28,41.9565365949161,0.972418090888499,0.36205695953166,2.68581521577813,0.00723530909437586,0.559551913059741,NS
ENSG00000229754,ENSG00000229754,22.310050982189,-1.02141387409119,0.380138513474382,-2.68695182909959,0.00721073509086253,0.559551913059741,NS
ENSG00000242498,ARPIN,29.135847989933,-1.36468968549511,0.507282733596055,-2.69019541789057,0.00714101887377365,0.559551913059741,NS
ENSG00000143847,PPFIA4,16.6950140012929,1.51476212176106,0.565784158704618,2.67727913278654,0.0074222770672003,0.567541938694065,NS
ENSG00000175556,LONRF3,25.2192168191124,1.13911905487001,0.425807373454131,2.67519804936568,0.00746851160885885,0.567541938694065,NS
ENSG00000184979,USP18,6.16645108919765,-2.18130043359256,0.81848936743411,-2.66503209495651,0.00769809754423501,0.579945469302325,NS
ENSG00000160213,CSTB,90.9292191444378,0.53023657448624,0.200363969430633,2.6463668891817,0.00813615191071179,0.602557894472121,NS
